City,Country_Code,IATA,Latitude,Longitude,Altitude
Ventspils,LV,VNT,57.35779953,21.5442008972,19
Berkshire,GB,EWY,51.379,-1.281,400
Excursion Inlet,US,EXI,58.420502,-135.449005,0
Kaunas,LT,KUN,54.96390151977539,24.084800720214844,256
Palanga,LT,PLQ,55.973201751708984,21.093900680541992,33
Panevėžys,LT,PNV,55.729400634765625,24.460800170898438,197
Šiauliai,LT,SQQ,55.89390182495117,23.395000457763672,443
Vilnius,LT,VNO,54.634102,25.285801,648
Ranger,US,RGR,32.4525985718,-98.682800293,1470
Alexander Bay,ZA,ALJ,-28.575001,16.5333,98
Aggeneys,ZA,AGZ,-29.28179931640625,18.813899993896484,2648
Alldays,ZA,ADY,-22.6790008545,29.0555000305,2600
Bisho,ZA,BIY,-32.8970985413,27.279100418099997,1950
Bloemfontain,ZA,BFN,-29.092699050900002,26.302400589,4458
Bultfontein,ZA,UTE,-28.273369,26.135835,4400
Arathusa,ZA,ASS,-24.744165,31.522499,1289
Cradock,ZA,CDO,-32.1567001343,25.6455993652,3110
Cape Town,ZA,CPT,-33.9648017883,18.6016998291,151
Mubatuba,ZA,DUK,-28.36840057373047,32.24810028076172,210
Phinda,ZA,PZL,-27.84939956665039,32.30970001220703,160
East London,ZA,ELS,-33.0355987549,27.825899124099998,435
Empangeni,ZA,EMG,-28.719999313354492,31.889999389648438,251
Ellisras,ZA,ELL,-23.726699829101562,27.68829917907715,2799
Ficksburg,ZA,FCB,-28.82309913635254,27.908899307250977,5315
Midrand,ZA,GCJ,-25.986299514799995,28.1401004791,5325
George,ZA,GRJ,-34.0056,22.378902,648
Giyani,ZA,GIY,-23.283300399780273,30.649999618530273,1584
Johannesburg,ZA,QRA,-26.2425003052,28.1511993408,5483
Hluhluwe,ZA,HLW,-28.0166049887,32.2751712799,249
Harrismith,ZA,HRS,-28.23509979248047,29.106199264526367,5585
Hoedspruit,ZA,HDS,-24.368600845299998,31.0487003326,1743
Johannesburg,ZA,JNB,-26.1392,28.246,5558
Klerksdorp,ZA,KXE,-26.8710994720459,26.718000411987305,4444
Kimberley,ZA,KIM,-28.802799224900003,24.7651996613,3950
Mpumalanga,ZA,MQP,-25.3831996918,31.1056003571,2829
Komatipoort,ZA,KOF,-25.44029998779297,31.93000030517578,541
Kuruman,ZA,KMH,-27.45669937133789,23.411399841308594,4382
Kleinsee,ZA,KLZ,-29.6884002686,17.093999862700002,270
Roma,US,FAL,26.5856,-99.13985,358
Johannesburg,ZA,HLA,-25.938499450699997,27.9260997772,4517
Lime Acres,ZA,LMR,-28.36009979248047,23.43910026550293,4900
Londolozi,ZA,LDZ,-24.7478,31.4743,1300
Durban,ZA,DUR,-29.6144444444,31.1197222222,295
Lusikisiki,ZA,LUJ,-31.36669921875,29.58329963684082,1831
Louis Trichardt,ZA,LCD,-23.061899185180664,29.864700317382812,3025
Langebaanweg,ZA,SDB,-32.968898773199996,18.1602993011,108
Ladysmith,ZA,LAY,-28.5816993713,29.749700546299998,3548
Malamala,ZA,AAM,-24.818099975585938,31.544599533081055,1124
Margate,ZA,MGH,-30.8574008942,30.343000412,495
Musina,ZA,MEZ,-22.356000900299996,29.9862003326,1904
Mafeking,ZA,MBD,-25.798400878900004,25.548000335699996,4181
Malelane,ZA,LLE,-25.4300003052,31.5767002106,1024
Mossel Bay,ZA,MZY,-34.158298,22.058599,531
Mkuze,ZA,MZQ,-27.626100540161133,32.0443000793457,400
Newcastle,ZA,NCS,-27.7705993652,29.976900100699996,4074
Ngala,ZA,NGL,-24.389,31.326,3357
Nelspruit,ZA,NLP,-25.5,30.9137992859,2875
Overberg,ZA,OVG,-34.554901123,20.250699996900003,52
Oudtshoorn,ZA,OUH,-33.6069984436,22.188999176,1063
Port Alfred,ZA,AFD,-33.5541992188,26.877700805699998,275
Port Elizabeth,ZA,PLZ,-33.9849014282,25.6173000336,226
Plettenberg Bay,ZA,PBZ,-34.0881601675,23.3287234306,465
Phalaborwa,ZA,PHW,-23.937200546299998,31.1553993225,1432
Port St Johns,ZA,JOH,-31.605899810791016,29.519800186157227,1227
Prieska,ZA,PRK,-29.6835994720459,22.770599365234375,3100
Pietermaritzburg,ZA,PZB,-29.649000167799997,30.3987007141,2423
Pilanesberg,ZA,NTY,-25.333799,27.173401,3412
Polokwane,ZA,PTG,-23.845269,29.458615,4076
Potchefstroom,ZA,PCF,-26.670999527,27.0818996429,4520
Queenstown,ZA,UTW,-31.92020034790039,26.882200241088867,3637
Richards Bay,ZA,RCB,-28.740999221800003,32.0920982361,109
Reivilo,ZA,RVO,-27.547199249267578,24.172500610351562,4715
Robertson,ZA,ROD,-33.812198638916016,19.902799606323242,640
Springbok,ZA,SBU,-29.689300537109375,17.939599990844727,2690
Secunda,ZA,ZEC,-26.52409935,29.170099258399997,5250
Belfast,ZA,GSS,-24.947375434199998,31.4488477707,1276
Sishen,ZA,SIS,-27.6485996246,22.9993000031,3848
Skukuza,ZA,SZK,-24.960899353,31.5886993408,1020
Thohoyandou,ZA,THY,-23.076900482177734,30.38360023498535,2021
Homeward,ZA,TCU,-29.317800521850586,26.822799682617188,4941
Tzaneen,ZA,LTA,-23.8243999481,30.329299926799997,1914
Ulundi,ZA,ULD,-28.3206005096,31.4165000916,1720
Upington,ZA,UTN,-28.39909935,21.260200500499998,2782
Mthatha,ZA,UTT,-31.546363184900002,28.6733551025,2400
Vyrburg,ZA,VRU,-26.9824008942,24.7287998199,3920
Durban,ZA,VIR,-29.770599365234375,31.058399200439453,20
Vredendal,ZA,VRE,-31.641000747680664,18.5447998046875,330
Vryheid,ZA,VYD,-27.78689956665039,30.79640007019043,3799
Pretoria,ZA,PRY,-25.6539,28.224199,4095
Pretoria,ZA,WKF,-25.829999923699997,28.222499847399998,4940
Francistown,BW,FRW,-21.15959930419922,27.47450065612793,3283
Ghanzi,BW,GNZ,-21.6924991607666,21.658100128173828,3730
,BW,JWA,-24.6023006439209,24.69099998474121,3900
Kasane,BW,BBK,-17.83289909362793,25.162399291992188,3289
Khwai River Lodge,BW,KHW,-19.149999618530273,23.783000946044922,3000
Lobatse,BW,LOQ,-25.1981,25.7139,3823
Maun,BW,MUB,-19.97260093688965,23.431100845336914,3093
Orapa,BW,ORP,-21.266701,25.3167,3100
Palapye,BW,QPH,-22.566999435424805,27.149999618530273,3000
Gaborone,BW,GBE,-24.555201,25.9182,3299
Sowa,BW,SXN,-20.5534,26.115801,2985
,BW,PKW,-22.0583,27.8288,2925
Savuti,BW,SVT,-18.520599365234,24.076700210571,3150
Shakawe,BW,SWX,-18.373899459838867,21.832599639892578,3379
Tuli Lodge,BW,TLD,-22.189199447599997,29.126899719199997,1772
Tshabong,BW,TBY,-26.033300399780273,22.399999618530273,3179
Brazzaville,CG,BZV,-4.251699924468994,15.253000259399414,1048
Djambala,CG,DJM,-2.5329999923706055,14.75,2595
Kindamba,CG,KNJ,-3.950000047683716,14.517000198364258,1460
Lague,CG,LCO,-2.450000047683716,14.532999992370605,2756
Mouyondzi,CG,MUY,-4.01487398147583,13.96611213684082,1670
Sibiti,CG,SIB,-3.683000087738037,13.350000381469727,1883
Nkayi,CG,NKY,-4.223077,13.286347,541
Zanaga,CG,ANJ,-2.8499999046325684,13.817000389099121,1870
Mossendjo,CG,MSX,-2.950000047683716,12.699999809265137,1519
Boundji,CG,BOE,-1.0329999923706055,15.383000373840332,1247
Oyo,CG,OLL,-1.226666,15.91,1073
Ewo,CG,EWO,-0.8830000162124634,14.800000190734863,1503
Gamboma,CG,GMM,-1.829403,15.885237,1509
Impfondo,CG,ION,1.6169999837875366,18.066999435424805,1099
Kelle,CG,KEE,-0.08299999684095383,14.532999992370605,1526
Makoua,CG,MKJ,-0.017000000923871994,15.583000183105469,1293
Owando,CG,FTX,-0.5313500165939331,15.95009994506836,1214
Souanke,CG,SOE,2.066999912261963,14.133000373840332,1722
Betou,CG,BTB,3.049999952316284,18.5,1168
,CG,OUE,1.6159900426899998,16.0379009247,1158
Makabana,CG,KMK,-3.4830000400543213,12.616999626159668,495
Dolisie,CG,DIS,-4.20635,12.6599,1079
Pointe Noire,CG,PNR,-4.816030025482178,11.88659954071045,55
Manzini,SZ,MTS,-26.52899932861328,31.3075008392334,2075
Manzini,SZ,SHO,-26.358611,31.716944,1092
Fetlar Island,GB,FEA,60.6033333333,-0.872777777778,263
Carnot,CF,CRF,4.936999797821045,15.894000053405762,1985
Bangui,CF,BGF,4.39847993850708,18.518800735473633,1208
Bangassou,CF,BGU,4.784999847412109,22.7810001373291,1706
Birao,CF,IRO,10.23639965057373,22.716899871826172,1696
Bambari,CF,BBY,5.846940040588379,20.647499084472656,1549
N'Délé,CF,NDL,8.427206039428711,20.635156631469727,1631
Bouar,CF,BOP,5.958000183105469,15.63700008392334,3360
Bria,CF,BIV,6.527780055999756,21.98940086364746,1975
Bossangoa,CF,BSN,6.492000102996826,17.429000854492188,1637
Berbérati,CF,BBT,4.2215800285339355,15.786399841308594,1929
Ouadda,CF,ODA,8.010560035705566,22.39859962463379,2461
Yalinga,CF,AIG,6.519999980926514,23.260000228881836,1975
Zemio,CF,IMO,5.050000190734863,25.149999618530273,1995
Mboki,CF,MKI,5.33301019669,25.931900024399997,1969
Batangafo,CF,BTG,7.314109802246094,18.308799743652344,1378
Melle,CF,GDI,9.581117,21.728172,1427
Bakouma,CF,BMF,5.693999767303467,22.801000595092773,1640
Ouanda Djallé,CF,ODJ,8.899999618530273,22.783000946044922,1985
Rafaï,CF,RFA,4.988609790802002,23.927799224853516,1759
Bouca,CF,BCF,6.517000198364258,18.267000198364258,1532
Bozoum,CF,BOZ,6.344170093536377,16.3218994140625,2215
San Antonio de Palé,GQ,NBN,-1.410277,5.621944,82
,GQ,BSG,1.9054700136184692,9.805680274963379,13
Mengomeyén,GQ,GEM,1.685334,11.024394,2165
Malabo,GQ,SSG,3.755270004272461,8.708720207214355,76
Ascension Island,SH,ASI,-7.9696,-14.3937,278
Jamestown,SH,HLE,-15.957725,-5.645943,1017
Port Louis,MU,MRU,-20.430201,57.683601,186
Port Mathurin,MU,RRG,-19.7577,63.361,95
Buki,PG,FIN,-6.621750109,147.85405,60
Diego Garcia,IO,NKW,-7.31327,72.411102,9
Nkongsamba,CM,NKS,4.9499998092699995,9.932999610899998,2641
Kribi,CM,KBI,2.8738899231,9.9777803421,148
Tiko,CM,TKC,4.08919000626,9.360529899600001,151
Douala,CM,DLA,4.0060801506,9.719479560849999,33
Mamfe,CM,MMF,5.704170227050781,9.306389808654785,413
Bali,CM,BLC,5.89527777778,10.0338888889,4465
Kaélé,CM,KLE,10.092499732971191,14.445599555969238,1276
Batouri,CM,OUR,4.474999904632568,14.362500190734863,2152
Maroua,CM,MVR,10.451399803161621,14.257399559020996,1390
Foumban,CM,FOM,5.636919975280762,10.750800132751465,3963
N'Gaoundéré,CM,NGE,7.3570098876953125,13.559200286865234,3655
Bertoua,CM,BTA,4.548610210418701,13.726099967956543,2133
Garoua,CM,GOU,9.33588981628418,13.370100021362305,794
Dschang,CM,DSC,5.449999809265137,10.067000389099121,4593
Bafoussam,CM,BFX,5.536920070650001,10.354599952700001,4347
Bamenda,CM,BPC,6.039239883422852,10.122599601745605,4065
Ebolowa,CM,EBW,2.875999927520752,11.1850004196167,1975
Yaoundé,CM,YAO,3.8360400199890137,11.523500442504883,2464
Yaoundé,CM,NSI,3.722559928894043,11.553299903869629,2278
Mbala,ZM,MMQ,-8.859169960021973,31.33639907836914,5454
Chipata,ZM,CIP,-13.558300018310547,32.58720016479492,3360
Fort Lee,US,FLE,37.284,-77.3448,96
Lower Zambezi Natational Park,ZM,JEK,-15.6334,29.6036,1165
Chingola,ZM,CGJ,-12.572799682617,27.893899917603,4636
Kalabo,ZM,KLB,-14.998299598693848,22.64539909362793,3450
Kaoma,ZM,KMZ,-14.800000190734863,24.783000946044922,3670
Kasama,ZM,KAA,-10.216699600219727,31.13330078125,4541
Kasaba Bay,ZM,ZKB,-8.524999618530273,30.663000106811523,2780
Livingstone,ZM,LVI,-17.8218,25.822701,3302
Lukulu,ZM,LXU,-14.374799728393555,23.249500274658203,3480
Lusaka,ZM,LUN,-15.3308,28.4526,3779
Mansa,ZM,MNS,-11.13700008392334,28.872600555419922,4101
Mfuwe,ZM,MFU,-13.258899688720703,31.936599731445312,1853
Mongu,ZM,MNR,-15.254500389099121,23.16230010986328,3488
Ngoma,ZM,ZGM,-15.965800285339355,25.933300018310547,3400
Ndola,ZM,NLA,-12.998100280762,28.66489982605,4167
,ZM,RYL,-15.7255,29.3021,1243
Senanga,ZM,SXG,-16.113,23.2982,3347
Kitwe,ZM,KIW,-12.900500297546387,28.149900436401367,4145
Sesheke,ZM,SJQ,-17.476299285888672,24.30470085144043,3100
Solwesi,ZM,SLI,-12.173700332641602,26.365100860595703,4551
Flat,US,FLT,62.452598571799996,-157.988998413,309
Zambezi,ZM,BBZ,-13.537018,23.108092,3538
Falalop Island,FM,ULI,10.0198,139.789993,6
Moroni,KM,HAH,-11.5337,43.2719,93
,KM,NWA,-12.298100471496582,43.76639938354492,46
Moroni,KM,YVA,-11.710800170899999,43.2439002991,33
Ouani,KM,AJN,-12.131699562072754,44.430301666259766,62
Dzaoudzi,YT,DZA,-12.804699897766113,45.28110122680664,23
St Denis,RE,RUN,-20.887100219726562,55.51029968261719,66
St Pierre,RE,ZSE,-21.320899963378906,55.42499923706055,59
Malaimbandy,MG,WML,-20.355390292099997,45.5433726311,597
Antsirabe,MG,ATJ,-19.8392214824,47.063713073699994,4997
Antsalova,MG,WAQ,-18.701273,44.614921,551
Mahanoro,MG,VVB,-19.83300018310547,48.79999923706055,16
Antananarivo,MG,TNR,-18.7969,47.478802,4198
Ankavandra,MG,JVA,-18.80501,45.273467,427
Belo sur Tsiribihina,MG,BMD,-19.6867008209,44.541900634799994,154
,MG,ZVA,-19.56279945373535,45.450801849365234,203
Maintirano,MG,MXT,-18.049999,44.033001,95
Ilaka,MG,ILK,-19.58300018310547,48.803001403808594,33
Morafenobe,MG,TVA,-17.850083,44.920467,748
,MG,SMS,-17.093900680541992,49.815799713134766,7
,MG,TMM,-18.109500885009766,49.39250183105469,22
Tambohorano,MG,WTA,-17.47610092163086,43.972801208496094,23
,MG,MOQ,-20.284700393676758,44.31760025024414,30
Tsiroanomandidy,MG,WTS,-18.759677,46.054065,2776
Vatomandry,MG,VAT,-19.383333,48.95,39
Ambatondrazaka,MG,WAM,-17.795378,48.442583,2513
,MG,DIE,-12.34939956665039,49.29169845581055,374
Bealanana,MG,WBE,-14.544277,48.691413,3675
Mananara Nord,MG,WMR,-16.16390037536621,49.773799896240234,9
,MG,ZWA,-14.651700019836426,49.620601654052734,1552
,MG,AMB,-13.188400268554688,48.987998962402344,72
Befandriana,MG,WBD,-15.199999809265137,48.483001708984375,820
Port Bergé,MG,WPB,-15.584286,47.623587,213
,MG,ANM,-14.99940013885498,50.3202018737793,20
,MG,HVA,-14.62969970703125,47.76380157470703,345
,MG,MJN,-15.6668417421,46.351232528699995,87
Nosy Be,MG,NOS,-13.3121004105,48.3148002625,36
Soalala,MG,DWB,-16.10169,45.358837,141
,MG,BPY,-16.744530296500002,44.4824838638,125
,MG,WMN,-15.436699867248535,49.68830108642578,13
,MG,SVB,-14.278599739074707,50.17470169067383,20
Tsaratanana,MG,TTS,-16.751064,47.619016,1073
,MG,VOH,-13.375800132751465,50.00279998779297,19
Antsohihy,MG,WAI,-14.898799896240234,47.993900299072266,92
Mandritsara,MG,WMA,-15.833049,48.833284,1007
,MG,IVA,-13.484816,48.632702,49
Beroroha,MG,WBO,-21.606983764699997,45.136020183599996,820
Mandabe,MG,WMD,-21.0463049303,44.9404120445,951
Tôlanaro,MG,FTU,-25.03809928894043,46.95610046386719,29
,MG,WFI,-21.441600799560547,47.111698150634766,3658
,MG,RVA,-22.805299758911133,47.82059860229492,26
Ihosy,MG,IHO,-22.404720202399997,46.1649370193,2500
Manja,MG,MJA,-21.426105,44.316509,787
,MG,WVK,-22.119699478149414,48.02170181274414,33
Bekily,MG,OVA,-24.235694754699995,45.3045272827,1270
,MG,MNJ,-21.201799392700195,48.358299255371094,20
Tanandava,MG,TDV,-21.700000762939453,43.733001708984375,89
,MG,MXM,-21.7539005279541,43.3754997253418,16
,MG,TLE,-23.383399963378906,43.72850036621094,29
Vangaindrano,MG,VND,-23.350766591499998,47.581701278699995,45
Betioky,MG,BKU,-23.732999801635742,44.388999938964844,919
Ampanihy,MG,AMP,-24.69969940185547,44.73419952392578,771
Ankazoabo,MG,WAK,-22.2964423522,44.5315361023,1411
Ambriz,AO,AZZ,-7.86221981048584,13.116100311279297,144
Mbanza Congo,AO,SSY,-6.269899845123291,14.246999740600586,1860
Benguela,AO,BUG,-12.609000206,13.4036998749,118
Lumbala N'guimbo,AO,GGC,-14.105106,21.45083,3700
Cabinda,AO,CAB,-5.59699010848999,12.188400268554688,66
Chitato,AO,PGI,-7.358890056610107,20.80470085144043,2500
Catumbela,AO,CBT,-12.4792,13.4869,23
Camaxilo,AO,CXM,-8.37360954284668,18.923599243164062,3957
Cazombo,AO,CAV,-11.893099784851074,22.916400909423828,3700
Chitato,AO,DUE,-7.400889873504639,20.818500518798828,2451
Fane Mission,PG,FNE,-8.54927777778,147.085833333,4500
Ngiva,AO,VPE,-17.0435009003,15.683799743700002,3566
Huambo,AO,NOV,-12.808899879455566,15.760499954223633,5587
Kuito,AO,SVP,-12.404600143433,16.947399139404,5618
Lucapa,AO,LBZ,-8.445727348330001,20.7320861816,3029
Luanda,AO,LAD,-8.85837,13.2312,243
Luzamba,AO,LZM,-9.11596012115,18.049299240099998,2904
Malanje,AO,MEG,-9.525090217590332,16.312400817871094,3868
Menongue,AO,SPP,-14.657600402832031,17.71980094909668,4469
Namibe,AO,MSZ,-15.261199951171875,12.14680004119873,210
Negage,AO,GXG,-7.754509925842285,15.287699699401855,4105
Port Amboim,AO,PBN,-10.722000122070312,13.76550006866455,16
Saurimo,AO,VHC,-9.689069747924805,20.431900024414062,3584
Soyo,AO,SZA,-6.141089916229248,12.371800422668457,15
Sumbe,AO,NDD,-11.167900085449219,13.84749984741211,36
Luau,AO,UAL,-10.715800285339355,22.23110008239746,3609
Lubango,AO,SDD,-14.924699783325195,13.574999809265137,5778
Luena,AO,LUO,-11.768099784851074,19.8976993560791,4360
Uige,AO,UGO,-7.60306978225708,15.027799606323242,2720
Waco Kungo,AO,CEO,-11.426400184631348,15.101400375366211,4324
Xangongo,AO,XGN,-16.755399703979492,14.965299606323242,3635
N'zeto,AO,ARZ,-7.259439945220947,12.863100051879883,69
Nzagi,AO,NZA,-7.716939926149999,21.358200073200003,2431
Booue,GA,BGB,-0.1075,11.9438,604
Ndende,GA,KDN,-2.4000000953674316,11.366999626159668,417
Fougamou,GA,FOU,-1.2829999923706055,10.616999626159668,263
M'Bigou,GA,MBC,-1.8830000162124634,11.932999610900879,2346
Moabi,GA,MGX,-2.433000087738037,11,787
N'Djolé,GA,KDJ,-0.18299999833106995,10.75,164
Koulamoutou,GA,KOU,-1.1846100091934,12.441300392151,1070
Mouila,GA,MJL,-1.845139980316162,11.056699752807617,295
Oyem,GA,OYE,1.5431100130081177,11.581399917602539,2158
Okondja,GA,OKN,-0.6652140021324158,13.673100471496582,1325
Lambarene,GA,LBQ,-0.7043889760971069,10.245699882507324,82
Minvoul,GA,MVX,2.1500000953674316,12.133000373840332,1969
Bitam,GA,BMM,2.0756399631500244,11.493200302124023,1969
Moanda,GA,MFF,-1.53299999237,13.2670001984,1877
Mekambo,GA,MKB,1.0169999599456787,13.932999610900879,1686
Port Gentil,GA,POG,-0.7117390036582947,8.754380226135254,13
Omboue,GA,OMB,-1.5747300386428833,9.262689590454102,33
Iguela,GA,IGE,-1.9223,9.3092,48
Makokou,GA,MKU,0.5792109966278076,12.890899658203125,1726
Libreville,GA,LBV,0.458600014448,9.412280082699999,39
Mitzic,GA,MZC,0.7829999923706055,11.550000190734863,1913
Franceville,GA,MVB,-1.6561599969863892,13.437999725341797,1450
Lastourville,GA,LTL,-0.8266670107841492,12.748600006103516,1585
Sette Cama,GA,ZKM,-2.5329999923706055,9.767000198364258,10
Tchibanga,GA,TCH,-2.8499999046325684,11.017000198364258,269
Mayumba,GA,MYB,-3.4584197998046875,10.674076080322266,13
Foya,LR,FOY,8.3513,-10.2269,1480
,ST,PCP,1.6629400253295898,7.411739826202393,591
São Tomé,ST,TMS,0.3781749904155731,6.7121500968933105,33
Angoche,MZ,ANO,-16.181869506835938,39.94521713256836,121
Beira,MZ,BEW,-19.79640007019043,34.90760040283203,33
Cuamba,MZ,FXO,-14.815,36.529999,1919
Chimoio,MZ,VPY,-19.15130043029785,33.42900085449219,2287
Inhaca,MZ,IHC,-25.9971446991,32.929351806599996,10
Inhambabe,MZ,INH,-23.876399993896484,35.40850067138672,30
Lichinga,MZ,VXC,-13.274,35.2663,4505
Lumbo,MZ,LFB,-15.0331001282,40.671699523899996,33
Maputo,MZ,MPM,-25.920799,32.572601,145
Mueda,MZ,MUD,-11.672900199890137,39.5630989074707,2789
Mocímboa da Praia,MZ,MZB,-11.361800193786621,40.35490036010742,89
Nacala,MZ,MNC,-14.488200187683105,40.71220016479492,410
Nampula,MZ,APL,-15.105600357055664,39.28179931640625,1444
Pemba / Porto Amelia,MZ,POL,-12.991762161254883,40.52401351928711,331
Ponta do Ouro,MZ,PDD,-26.828552246094,32.837707519531,92
Quelimane,MZ,UEL,-17.855499267578125,36.86909866333008,36
Tete,MZ,TET,-16.104799270629883,33.640201568603516,525
Vilanculo,MZ,VNX,-22.018400192260742,35.31330108642578,46
Desroches Island,SC,DES,-5.6967,53.6558,10
Mahe Island,SC,SEZ,-4.67434,55.521801,10
Fossil Downs Station,AU,FSL,-18.1321,125.7873,414
Fort Sheridan,US,FSN,42.221,-87.817,685
Praslin Island,SC,PRI,-4.3192901611328125,55.69139862060547,10
Bird Island,SC,BDI,-3.72472,55.205299,6
Denis Island,SC,DEI,-3.80222,55.666901,10
Frégate Island,SC,FRK,-4.583,55.950001,610
Sarh,TD,SRH,9.14444,18.374399,1198
Bongor,TD,OGR,10.288100242614746,15.381099700927734,1076
,TD,AEH,13.847000122070312,20.84429931640625,1788
,TD,MQQ,8.624409675598145,16.071399688720703,1407
Lai,TD,LTC,9.3979,16.3125,1171
Ati,TD,ATV,13.238900184631348,18.31329917907715,1089
N'Djamena,TD,NDJ,12.1337,15.034,968
Bokoro,TD,BKR,12.383000373840332,17.066999435424805,984
Bol,TD,OTC,13.443300247192383,14.739399909973145,955
Mongo,TD,MVO,12.166999816894531,18.674999237060547,1414
Am Timan,TD,AMC,11.0340003967,20.274000167799997,1420
Pala,TD,PLF,9.378060340881348,14.925000190734863,1532
Bousso,TD,OUT,10.482999801635742,16.716999053955078,1099
Mao,TD,AMO,14.145600318908691,15.314399719238281,1072
,TD,FYT,17.91710090637207,19.111099243164062,771
Fulleborn,PG,FUB,-6.1518,150.6264,36
Bumi,ZW,BZH,-16.8169994354,28.3500003815,1650
Bulawayo,ZW,BUQ,-20.017401,28.617901,4359
Chipinge,ZW,CHJ,-20.20669937133789,32.628299713134766,3720
Chiredzi,ZW,BFO,-21.008101,31.5786,1421
Victoria Falls,ZW,VFA,-18.09589958190918,25.839000701904297,3490
Harare,ZW,HRE,-17.931801,31.0928,4887
Kariba,ZW,KAB,-16.519800186157227,28.885000228881836,1706
Gonarezhou National Park,ZW,MJW,-21.231,32.3336,930
Mutare,ZW,UTA,-18.997499465942,32.627201080322,3410
Masvingo,ZW,MVZ,-20.055299758911133,30.859100341796875,3595
Gweru,ZW,GWE,-19.436399459838867,29.861900329589844,4680
Hwange,ZW,HWN,-18.629899978637695,27.020999908447266,3543
Hwange,ZW,WKI,-18.362967,26.519791,2500
,MW,CEH,-10.5500001907,33.799999237099996,7759
Blantyre,MW,BLZ,-15.679100036621094,34.9739990234375,2555
Club Makokola,MW,CMK,-14.306900024414062,35.13249969482422,1587
Dwangwa,MW,DWA,-12.5183,34.131901,1605
Karonga,MW,KGJ,-9.953570365905762,33.893001556396484,1765
